"","prim_key","car1","car3","car5","RoA","log_total_asset","SUE_earcalldate","leverage","GVKEY","fyear_qtr","cogs_growth_last_year_qtr","sales_growth_last_year_qtr","cash_ratio","debt_assets","debt_capital","cogs_growth_last_qtr","sales_growth_last_qtr","doc_tot_toks_num_pr","doc_tot_toks_num_qna","doc_sents_num_pr","doc_sents_num_qna","ebitda","workingcap","oper_lev","quick_ratio","curr_ratio","cash_conversion","inv_turn","asset_turn","doc_wl_sents_num_pr","doc_wl_sents_num_qna","filt_wl_toks_pr","filt_wl_toks_qna","doc_wl_senti_mean_pr","doc_wl_senti_std_pr","doc_wl_lex_vol_pr","doc_wl_ttr_pr","doc_wl_mtld_pr","doc_wl_senti_mean_qna","doc_wl_senti_std_qna","doc_wl_lex_vol_qna","doc_wl_ttr_qna","doc_wl_mtld_qna","doc_senti_pr","doc_senti_qna","fogIndex_pr","fogIndex_qna"
"2759","GV_018432_2015Q2",0.0032453388,0.1114158559,0.116837639,0.0783986238951513,0.316218835615706,NA,-0.00281123197055672,"GV_018432","2015Q2",0.265905221879572,0.25939179431001,0.398,0.633,0.552,0.0628764582262088,0.088192706801596,3056,5947,128,288,159.256,699.997,14.40715327,2.231,2.274,73.254,163.575,0.979,24,22,33,28,0.516608333333333,0.350941430659908,554,0.433212996389892,86.5854020338935,0.246978102189781,0.324957097556361,3120,0.223076923076923,91.4889831070078,0.154,0.101,14.66,15.26
"2760","GV_018432_2016Q2",-0.025130332,-0.092644025,-0.152001394,-0.0302346409952476,0.453485575098501,-0.230591082991647,-0.00200779544667194,"GV_018432","2016Q2",0.241315811860421,0.21175581019274,0.295,0.674,0.594,0.0212632236791876,0.0272192475208851,3352,8079,142,359,154.852,964.403,11.26539438,2.02,2.06,72.444,172.103,0.992,23,20,40,36,0.354008695652174,0.291005580879073,633,0.409162717219589,85.7886463079074,0.236926282051282,0.338673816261202,4229,0.186805391345472,72.161641342472,0.093,0.091,16.56,17.14
"2761","GV_018432_2014Q3",-0.0471977649,-0.0547137953,-0.0842515345,0.106695881482207,0.2385851361551,NA,-0.00278438938309181,"GV_018432","2014Q3",0.197822998731534,0.203413998292687,0.471,0.627,0.553,0.0621230168442465,0.0697480859310702,2861,8807,124,397,151.063,750.04,8.513577122,2.494,2.544,70.93,148.348,0.91,23,22,36,36,0.574304347826087,0.322342713552264,518,0.44015444015444,103.6,0.260985026737968,0.343522483480072,4592,0.173344947735192,80.9721924001557,0.147,0.103,15.27,13.4
"2762","GV_018432_2015Q3",-0.3265261652,-0.2611840217,-0.2446317773,-0.050132193230914,0.322489437324536,NA,-0.00285460198008147,"GV_018432","2015Q3",0.232470824393316,0.188677326225801,0.326,0.634,0.55,0.034070803684287,0.0096820546749586,2922,10202,127,462,134.504,686.344,24.40773268,2.149,2.19,72.651,171.762,0.997,13,35,15,40,0.4345,0.341363816184434,333,0.516516516516517,90.8557622975976,0.186715228426396,0.339482825858137,4827,0.171535114978247,79.002589045116,0.114,0.08,16.61,13.28
"2763","GV_018432_2016Q3",0.12792156,0.071341553,0.045259217,-0.0380220900559388,0.457165361549686,0.0466871438072514,-0.00206611607575131,"GV_018432","2016Q3",0.206287503022678,0.198468592992387,0.315,0.684,0.606,0.00489067794556918,-0.00138937130948244,3151,6762,130,343,144.347,946.501,39.58333333,2.077,2.119,72.897,168.574,0.983,31,28,50,29,0.451912903225806,0.351039008033709,733,0.38881309686221,87.3383019482657,0.217067682926829,0.330820791465355,3485,0.198565279770445,85.3914206637329,0.117,0.088,15.39,12.01
"2764","GV_018432_2013Q4",-0.0190409428,-0.0228148104,-0.0186139173,-0.0770845908775753,0.19952021819404,NA,-0.00278191205382069,"GV_018432","2013Q4",0.138862027983361,0.129515619588081,0.519,0.626,0.551,0.0344730714781673,0.0302932979595936,2937,10166,119,496,121.448,630.954,-2.81438161,2.129,2.178,65.129,139.047,0.852,16,25,23,47,0.4012875,0.367023068984317,392,0.525510204081633,103.48896494748,0.200614222222222,0.314619563595186,5075,0.186206896551724,90.6774279673955,0.111,0.096,15.75,13.95
"2765","GV_018432_2014Q4",-0.0019479752,-0.00924324319999999,-0.0371528894,0.0899621132930713,0.252445511456682,NA,-0.00288326427849955,"GV_018432","2014Q4",0.162521834928533,0.175593113637171,0.61,0.624,0.542,0.00398601004695755,0.00647466942066147,3225,9315,140,455,152.559,786.371,10.5966282,2.345,2.394,71.55,152.886,0.956,23,36,35,48,0.560617391304348,0.287506285547376,542,0.464944649446494,108.628945339579,0.273891203703704,0.321854727111667,4799,0.180871014794749,93.0774930199606,0.131,0.112,14.87,13.57
"2766","GV_018432_2015Q4",0.0198169126,0.0711569565999999,0.0463898795999999,0.0127211205324762,0.432962721305102,NA,-0.00196722481489036,"GV_018432","2015Q4",0.313240648082692,0.279854410650756,0.266,0.687,0.611,0.0697821095676177,0.0836759618830311,3411,7314,151,358,161.41,806.682,1.357878252,2.047,2.086,73.204,178.758,1.005,18,16,27,22,0.530672222222222,0.331698785763717,469,0.449893390191898,86.6331295843521,0.226667682926829,0.326683132142601,3693,0.210398050365556,87.5501388932409,0.105,0.088,15.81,15.16
"2767","GV_163720_2008Q1",0.080106711,0.072923128,0.161797424,-0.286966197996912,-0.623894458628712,0.0103334437890119,-0.00567459868922613,"GV_163720","2008Q1",0.645043692703587,0.646482056618807,0.799,0.128,0.04,-0.0439320766474529,0.097898685865464,4416,7759,153,345,-0.982,107.791,-4.459678485,1.379,1.917,214.889,1.743,0.395,32,22,64,33,0.581825,0.322110266633909,1166,0.341337907375643,81.7377984335842,0.302854601226994,0.351203674191679,4841,0.173104730427598,61.1204591439179,0.091,0.136,19.29,15.68
"2768","GV_163720_2009Q1",0.126244334,0.045583926,0.039037797,-0.160044392088309,-0.855256659371439,-0.000909850899911079,-0.00566634441958854,"GV_163720","2009Q1",-0.0813752647873553,-0.00851299169440146,0.748,0.095,0.032,-0.119592716369429,-0.0539929328621908,2954,5247,102,239,4.981,132.268,-60.36981359,2.067,2.774,164.508,2.352,0.467,15,14,21,22,0.550266666666667,0.323361685305804,560,0.510714285714286,87.5634582429374,0.265018260869565,0.38599037793266,2853,0.220119172800561,72.2394230769231,0.104,0.101,21.42,18.65
"2769","GV_163720_2010Q1",0.149137588,0.15795871,0.189383315,0.094643437986192,-0.717111858887294,-0.00344271193983455,-0.00567944630578158,"GV_163720","2010Q1",-0.0529658010500923,0.233667015289606,1.266,0.154,0.031,-0.00283889283179562,-0.02287125354035,3825,6037,139,277,21.493,193.7,9.913871768,2.643,3.253,168.432,2.338,0.555,31,18,41,21,0.556883870967742,0.270890594271038,1014,0.366863905325444,90.7993673992474,0.269738392857143,0.377320914921282,2630,0.242205323193916,99.9824501058577,0.114,0.122,17.62,16.36
"2770","GV_163720_2008Q2",-0.092624921,-0.00728366,0.070026592,-0.623928146737213,-0.64866571720954,-0.063153130262934,-0.00567635447425406,"GV_163720","2008Q2",0.58917104495038,0.64714967276286,0.651,0.115,0.034,0.0645918201075445,0.0637980584058387,4245,7485,139,366,-4.94,103.284,-2.460303321,1.66,2.308,210.311,1.907,0.443,16,12,35,22,0.59751875,0.325710245911403,612,0.428104575163399,78.1447398293794,0.319880714285714,0.361482692282259,3930,0.193893129770992,72.8743000294724,0.096,0.148,19.37,16.87
"2771","GV_163720_2009Q2",0.146308409,0.075496404,0.073007477,0.42177840522916,-0.752458798532298,0.180490494112209,-0.00567198678295485,"GV_163720","2009Q2",-0.153947408699911,0.0127092288125364,0.86,0.112,0.034,-0.0195118490137647,0.0865680561780965,3665,8429,133,298,14.177,120.985,0.796754143,1.88,2.642,167.718,2.397,0.485,21,26,40,44,0.428961904761905,0.366229258083226,668,0.43562874251497,86.2615465709946,0.39091847133758,0.34776041963443,4902,0.173194614443084,79.0850897736144,0.096,0.116,17.69,16.8
"2772","GV_163720_2008Q3",0.083112657,-0.136719086,-0.215974644,-0.24920228208926,-0.651466777466579,0.34429086081131,-0.00567271243118913,"GV_163720","2008Q3",0.69679547596607,0.645081463264679,0.62,0.099,0.029,0.102213242722013,-0.00638710695619091,4559,7014,155,393,5.885,108.568,-22.13172043,1.472,2.114,202.485,1.941,0.412,27,11,53,22,0.475714814814815,0.282994601339786,919,0.397170837867247,88.6452536991981,0.265832835820895,0.36517717211513,2894,0.219419488597097,66.7444532369649,0.089,0.137,18.69,15.41
"2773","GV_163720_2009Q3",0.088296715,0.081540847,0.051920133,0.0350479774703645,-0.741538785437327,0.0220137199390081,-0.00567444285477691,"GV_163720","2009Q3",-0.282925068044215,0.0542750095768436,0.998,0.133,0.036,-0.0658151819958028,0.0343948811029829,3453,5068,129,221,19.444,140.246,7.054138535,2.058,2.778,156.63,2.538,0.511,20,13,33,20,0.47967,0.333043844276585,571,0.469352014010508,86.2159610842647,0.291350442477876,0.348249851841803,2752,0.234738372093023,89.6552319309601,0.107,0.11,17.46,19.22
"2774","GV_163720_2007Q4",0.056296327,0.06834342,0.077097947,-2.00224377959914,-0.611446626479152,NA,-0.00567243661903338,"GV_163720","2007Q4",0.849962533863623,0.599098396185522,0.762,0.118,0.032,0.51248821866164,0.417583768828773,7396,5356,247,263,-13.811,109.211,0.131559015,2.14,3.012,224.84,1.757,0.674,48,11,73,14,0.493729166666667,0.342279159402078,1627,0.326982175783651,98.1645002505449,0.304493684210526,0.351492243735896,2616,0.244648318042813,72.2103553367494,0.105,0.123,18.43,17.44
"2775","GV_163720_2008Q4",0.013313851,0.044166944,-0.003328712,-7.8072021992329,-0.853894180256914,-1.13888789171522,-0.00566380151258673,"GV_163720","2008Q4",-0.00243028509113578,0.150680921195299,0.884,0.111,0.037,-0.110787091040382,-0.00844630894430478,4726,6607,170,303,10.049,119.675,-0.359600703,1.471,2.143,189.717,2.085,0.39,34,23,61,36,0.4537,0.332250453177063,1135,0.38942731277533,95.3777585638999,0.280861184210526,0.37470382742198,3603,0.194004995836803,71.7334503147346,0.132,0.114,17.89,14.05
"2776","GV_163720_2009Q4",-0.013282559,-0.031678029,-0.054380997,0.164196954301473,-0.725275393592945,1.12327268713524,-0.00567699207611081,"GV_163720","2009Q4",-0.163850454446075,0.194374558303887,1.326,0.158,0.03,0.0368720709554978,0.123318385650224,3913,5582,145,253,27.971,166.531,5.199269863,2.225,2.914,156.544,2.461,0.541,28,21,46,31,0.5049,0.323950342559542,815,0.413496932515337,103.904149595947,0.2555,0.343640738436819,2504,0.255591054313099,101.231750972763,0.122,0.097,17.48,15.8
"2777","GV_174744_2008Q1",-0.1365982213,-0.1696384738,-0.231956272,-0.139640520238874,-0.8987533090158,NA,-0.00109457696320232,"GV_174744","2008Q1",-0.260824453630659,-0.450372370541353,1.212,0.656,0.637,-0.421653523014278,-0.498210735586481,3061,3712,123,164,5.598,142.561,-2.37933635,1.305,1.323,53.021,39.302,0.687,5,7,5,9,0.26038,0.317739715805248,147,0.666666666666667,102.015057533261,0.20390099009901,0.284712231031633,2239,0.25413130861992,94.1603153063281,0.083,0.08,15.03,12.82
"2778","GV_174744_2009Q1",-0.032732674,0.035041553,0.086938291,-0.107216457620216,-0.83634181779955,NA,-0.000932441838700274,"GV_174744","2009Q1",0.0454970812352391,0.153268621236133,1.42,0.691,0.672,-0.0044976238968093,0.402650283098422,2468,4261,104,192,11.293,233.581,16.65722461,1.657,1.657,53.238,50.771,0.315,6,2,10,1,0.281,0.418080107156511,171,0.578947368421053,60.2751857330971,0.312019230769231,0.331389688209862,2464,0.262987012987013,102.241095358886,0.098,0.114,17.72,16.13
"2779","GV_174744_2010Q1",-0.022303991,0.085421928,0.118768524,-0.0668986328371944,-0.75588078856667,-0.0134623737777899,-0.00201267619809931,"GV_174744","2010Q1",0.585691756883471,0.608207224693818,1.607,0.649,0.608,-0.125086718795932,-0.18048929931288,3149,3223,155,155,19.218,283.278,-2.329095975,1.674,1.674,17.762,NA,0.414,9,5,9,6,0.322722222222222,0.342318794319629,141,0.645390070921986,98.6614643268124,0.282938666666667,0.352694705242801,1697,0.287566293459045,83.0997937293729,0.128,0.127,11.67,20.62
"2780","GV_174744_2011Q1",0.010140648,0.05315612,0.069937523,-0.0362376674337233,-0.722349334884943,0.0168089986166134,-0.00309805702168727,"GV_174744","2011Q1",0.234346230865376,0.198312416555407,1.351,0.604,0.574,0.0418467472066246,0.0494747574904354,3582,5408,165,258,20.348,198.005,42.14575507,1.676,1.676,25.134,NA,0.449,8,7,11,11,0.4448125,0.331687643240702,169,0.692307692307692,104.961114053672,0.244958181818182,0.323904830960576,2611,0.260436614324014,90.0748388692252,0.111,0.099,15.78,13.9
"2781","GV_174744_2012Q1",0.041239365,0.009098474,0.0248949,-0.180216169670887,-0.69586652504005,-0.501005121488287,-0.00437596713132242,"GV_174744","2012Q1",0.192304342145377,-0.0502442241871078,1.441,0.521,0.394,0.136355146005853,-0.0873702422145328,2982,2193,128,111,-2.951,187.735,-1.050061592,1.604,1.604,25.513,NA,0.56,8,5,13,5,0.484675,0.265465874858306,169,0.627218934911243,96.1923720996549,0.161973214285714,0.306714127777922,1182,0.370558375634518,110.589615513668,0.095,0.075,14.59,12.91
"2782","GV_174744_2013Q1",0.023340932,0.045046183,-0.025251414,0.00432461707632667,-0.674733370374285,0.318884209270441,-0.00472218197790137,"GV_174744","2013Q1",0.212408452504885,0.463319412509971,1.385,0.499,0.355,-0.205731207561844,-0.284817906614072,2998,6090,141,269,23.158,207.463,-0.924109074,1.641,1.641,31.082,NA,0.601,4,4,6,4,0.2717,0.558085304112791,114,0.728070175438597,93.5985896474119,0.302621186440678,0.328026749964995,2823,0.24477506199079,91.6090428687481,0.133,0.117,19.47,13.8
"2783","GV_174744_2009Q2",0.008647089,0.041428874,0.110018338,-0.266902111980919,-0.8353378235488,-0.106578013075045,-0.00188995191177377,"GV_174744","2009Q2",0.328662496993024,0.149070355496058,1.534,0.68,0.656,0.412475492285398,0.326966350035213,5032,4309,196,151,10.973,245.421,61.0687747,1.526,1.531,35.624,97.352,0.304,7,11,7,14,0.602671428571429,0.315629712977542,155,0.587096774193548,57.9921249915955,0.310660714285714,0.385530107904283,2545,0.266404715127701,77.8562340573804,0.115,0.097,12.97,15.87
"2784","GV_174744_2010Q2",-0.04544842,-0.015062088,-0.027391064,-0.109614453054828,-0.729050508310353,0.0457920976114436,-0.00223088331067924,"GV_174744","2010Q2",-0.0213642330149821,-0.0821855744835084,1.544,0.64,0.603,-0.128267501713548,-0.242691588785047,3666,4755,138,203,6.04,192.487,1.790118158,1.737,1.737,20.319,NA,0.453,12,3,19,4,0.429191666666667,0.354543405365096,356,0.485955056179775,62.9840704235245,0.174345555555556,0.358673693262347,2416,0.262831125827815,97.7665325934127,0.104,0.077,18.17,23.43
"2785","GV_174744_2011Q2",-0.052521785,-0.125006032,-0.103349993,-0.070775077774549,-0.636552957692626,0.0449291409556582,-0.0040265926823425,"GV_174744","2011Q2",0.941769575875306,1.07259213291398,1.403,0.58,0.529,0.37133617873786,0.309834925841415,3582,5487,165,261,21.004,288.312,1.041843021,1.539,1.539,27.227,NA,0.443,8,7,11,11,0.4448125,0.331687643240702,169,0.692307692307692,104.961114053672,0.247738532110092,0.322267632884894,2621,0.258679893170546,87.9029179817904,0.111,0.097,15.78,13.9
"2786","GV_174744_2012Q2",0.022913392,0.052896309,-0.011249804,0.0430754598721086,-0.676324509235071,0.224800451364339,-0.00436692824026844,"GV_174744","2012Q2",0.166226012116015,0.198036106782441,1.386,0.515,0.381,0.341342026920899,0.652245319318662,3286,3244,134,129,29.17,188.788,5.546611638,1.81,1.81,34.863,NA,0.525,6,1,8,1,0.29685,0.349322262388185,156,0.698717948717949,148.168674698795,0.257396610169492,0.386857190957086,1719,0.286212914485166,86.6917497212462,0.116,0.087,16.3,16.55
"2787","GV_174744_2013Q2",0.066009196,0.055154301,0.093293052,0.190798283986682,-0.641575689172505,0.229428399818091,-0.00461597393381686,"GV_174744","2013Q2",0.123497974605984,0.192644344097015,1.335,0.499,0.346,0.242976364430653,0.346623996305892,3787,5337,163,225,44.946,186.558,3.718011828,1.822,1.822,31.109,NA,0.686,12,6,16,9,0.52825,0.371750313321382,282,0.581560283687943,103.449529438984,0.244046428571429,0.336815053623632,2871,0.243469174503657,103.74333393253,0.121,0.094,14.65,14.72
"2788","GV_174744_2009Q3",0.056722848,0.109502715,0.059851738,-0.0500168940655572,-0.786676200200445,-0.00243894219903069,-0.00223592496618562,"GV_174744","2009Q3",0.335790884718499,0.334398490520101,1.56,0.667,0.633,0.0524449674859307,0.135168021539896,3723,6382,153,262,17.939,259.503,1.370925634,1.645,1.647,29.835,265.616,0.317,10,10,13,13,0.5799,0.258176055348972,193,0.616580310880829,96.5,0.239589781021898,0.342353618844582,3636,0.218096809680968,78.8728645131398,0.142,0.086,12.69,16.98
"2789","GV_174744_2010Q3",0.027903139,0.053896609,0.085641805,-0.0498817242967094,-0.615058757797112,-0.00153819605595127,-0.0012163115347433,"GV_174744","2010Q3",0.409217977205935,0.451809701918033,1.448,0.647,0.62,0.515501904013074,0.795622188059743,2902,4120,118,172,29.015,190.18,0.670438867,1.688,1.688,22.921,NA,0.426,10,6,16,7,0.49135,0.257773596829121,244,0.573770491803279,86.9314602554108,0.256008974358974,0.380239245665658,1942,0.296601441812564,89.2807717802805,0.109,0.097,14.68,12.94
"2790","GV_174744_2011Q3",0.159352211,0.116877836,0.111873591,-0.0807966555071515,-0.620896821444063,-0.272118274585221,-0.00413578201617219,"GV_174744","2011Q3",0.356256358087487,0.317629501629816,1.468,0.547,0.459,0.0585236881594931,0.141548658414595,4005,3378,174,164,34.434,236.693,5.985442609,1.639,1.639,32.407,NA,0.503,7,3,7,7,0.375285714285714,0.247991239284586,143,0.643356643356643,72.1875099376586,0.218853521126761,0.339982542758127,1570,0.317834394904459,98.9769273091601,0.084,0.102,13.75,13.89
"2791","GV_174744_2012Q3",0.06144096,0.084126876,0.054982773,-0.0139611900139335,-0.643977916895015,0.208401080523895,-0.00426574738840332,"GV_174744","2012Q3",0.0122712271227125,-0.063843485103187,1.353,0.507,0.376,-0.0812131939953023,-0.107983300673085,3547,3845,159,182,22.088,184.315,2.860233854,1.761,1.761,28.282,NA,0.563,5,4,6,6,0.41222,0.268141365701005,149,0.644295302013423,85.5051693663592,0.23808875,0.352851304427789,1754,0.287913340935006,91.3555444952214,0.104,0.107,18.36,19.71
"2792","GV_174744_2013Q3",0.062766428,0.03079474,0.012774094,0.128935694324637,-0.602704313426929,0.266166052552672,-0.00463200129578472,"GV_174744","2013Q3",0.125389015679184,0.217155701586817,1.388,0.493,0.33,-0.0796667171640662,-0.0896504755418603,3513,5390,165,230,39.269,225.349,2.716005002,1.822,1.822,36.385,NA,0.708,6,9,9,9,0.33885,0.270474625427229,125,0.64,75.0401454567738,0.320844642857143,0.353825413211241,2901,0.240951396070321,93.5768262231449,0.135,0.112,14.72,14.01
"2793","GV_174744_2008Q4",-0.0336805264,0.0233621326999998,-0.0719367067,-0.249673474772181,-0.839124616761049,NA,-0.00120682890527393,"GV_174744","2008Q4",-0.392608628421215,-0.587425447316103,1.543,0.687,0.654,-0.0973573343546533,-0.368437870902949,2217,3410,88,143,-5.631,240.103,-0.420239964,1.38,1.394,36.771,39.478,0.386,4,3,4,4,0.08885,0.104542830138338,88,0.681818181818182,70.2758012349309,0.272766666666667,0.383514656390948,1990,0.251758793969849,79.6636839190104,0.074,0.113,13.8,11.7
"2794","GV_174744_2009Q4",-0.049656449,-0.034531428,-0.066063726,-0.0768686744363092,-0.728659929217096,0.0493091324183994,-0.00201485897422786,"GV_174744","2009Q4",0.804247284453496,1.75255993253825,1.572,0.668,0.608,0.21919575657659,0.302768718498415,4258,6516,197,275,29.2,280.442,1.368318302,1.692,1.692,33.05,50.771,0.349,9,10,13,13,0.3785,0.377398801004985,156,0.634615384615385,90.7397145256087,0.322265384615385,0.334640449584196,3388,0.229338842975207,83.7207968811835,0.141,0.119,12.05,17.2
"2795","GV_174744_2010Q4",0.06213101,0.019122088,-0.009518635,-0.0423972012273627,-0.724094821895495,0.0210176075941643,-0.00345974795540421,"GV_174744","2010Q4",0.0365688753013111,-0.0642653945468074,1.438,0.563,0.49,-0.103204476093591,-0.160326748615638,4001,5465,161,207,18.748,193.976,-0.586145639,1.578,1.578,17.069,NA,0.437,7,5,7,4,0.507142857142857,0.254237368464609,223,0.632286995515695,85.277076689741,0.231256198347107,0.34867508798607,3250,0.233846153846154,86.9603222436789,0.101,0.092,18.86,11.13
"2796","GV_174744_2011Q4",0.026289779,-0.023798138,-0.023821952,-0.124091278570225,-0.635538265971334,-0.263842658104806,-0.0043307033988275,"GV_174744","2011Q4",0.0931427599115195,0.0921676660149856,1.299,0.532,0.377,-0.277182718271827,-0.304004673510021,3859,3144,159,157,20.39,182.963,-4.450729997,1.774,1.774,35.543,NA,0.546,12,5,15,4,0.538633333333333,0.249937837120038,323,0.56656346749226,104.143542757417,0.2321296875,0.32889937752029,1468,0.314713896457766,91.0743297983706,0.098,0.111,17.2,16.3
"2797","GV_174744_2012Q4",0.07748733,0.089993841,0.100808717,0.204287134105858,-0.58073480439008,1.18873827803777,-0.00443736019428011,"GV_174744","2012Q4",0.734584812070647,0.867313028880743,1.298,0.528,0.359,0.238588873410593,0.388273350143909,3873,5137,149,244,50.865,205.841,1.872155529,1.757,1.757,30.291,NA,0.558,11,10,18,9,0.404809090909091,0.439682902679978,385,0.498701298701299,70.8993230289959,0.234825961538462,0.354779182244965,2533,0.266087643110936,99.8466666666667,0.121,0.098,17.84,16.98
"2798","GV_174744_2013Q4",0.0048648098,0.0767894646,0.0566389375000001,0.160604394086094,-0.562698580331433,NA,-0.00483294401426978,"GV_174744","2013Q4",0.021919775059077,0.0200486193927162,1.469,0.492,0.282,0.124711939846456,0.163455351117203,4265,6452,196,260,51.572,253.7,2.871710441,1.878,1.878,32.931,NA,0.728,9,16,9,24,0.368655555555556,0.26835872033116,206,0.655339805825243,122.109358300316,0.269738059701492,0.366804149621655,3552,0.220157657657658,90.6168450580194,0.124,0.109,15.18,15.7
